,Unnamed: 0,response,knowledge,Q2
14234,14234," The listener asked the speaker about the timing of the dance classes.
"," The listener had asked the speaker about his schedule of school.
",0.0
14235,14235," The speaker informed the listener that the school starts at 8:30 in the morning.
"," The listener is curious to know the school's timing.
",0.0
14236,14236," The speaker informed the listener that the school day starts at 10:30 in the morning.
"," The listener is curious to know the school's timing.
",0.0
14237,14237," The listener inquired about the timing of the dance classes.
"," The school was running in two shifts and, the speaker was attending the morning shift.
",0.0
14238,14238," The speaker informed the listener that the school starts at 8:30 in the morning.
"," The spesker wishes her the best and takes a leaave.
",0.0
14239,14239," The speaker informed the listener that the school starts at 8:30 in the morning.
"," The spesker wishes her the best and takes a leaave.
",0.0
14240,14240," The listener is happy to know that the school starts at 8:30.
"," The listener was feeling happy after talking to the speaker.
",0.0
14241,14241," The speaker has a lot of work to complete in a week.
"," The listener had to meet the deadline of his work.
",0.0
14242,14242," The speaker told the listener that he had to finish the story in a week and the editors are all waiting for it.
"," The speaker will share that he is working on a story and has a strict deadline for completion.
",0.2
14243,14243," The speaker informed the listener that he has a lot of work to do.
"," The speaker will share that he is working on a story and has a strict deadline for completion.
",0.25
14244,14244," The speaker has a lot of work to do.
"," The speaker's had to submit his work so that he could enjoy some days.
",0.5
14245,14245," The speaker told the listener that he had a lot of work to do.
"," The speaker explains to the listener that work load is a part of the job.
",0.25
14246,14246," The speaker informed the listener that he has a lot of work to do.
"," The speaker explains to the listener that work load is a part of the job.
",0.25
14247,14247," The speaker has to submit the story to the editor within a week.
"," The speaker was a content writer in a news agency.
",0.0
14248,14248," The speaker told the listener that he had to submit the story by the end of the week.
"," The listener recommends the speaker that you're not supposed to work like a robot.
",0.0
14249,14249," The speaker told the listener that he had to submit the story within a week.
"," The listener recommends the speaker that you're not supposed to work like a robot.
",0.0
14250,14250," The speaker has to finish the stories in a week and the editors are all waiting.
"," The speaker wants the listener's attention, but the listener was busy with his work.
",0.0
14251,14251," The speaker suggests the listener to take a break for a few days.
"," The listener requests from the speaker that you not be so harsh on yourself.
",0.0
14252,14252," The speaker suggests the listener to take a break from his work.
"," The listener requests from the speaker that you not be so harsh on yourself.
",0.0
14253,14253," The speaker has to submit the story in a week and the editors are waiting for it.
"," The speaker was not much concerned about his body appearance and health.
",0.0
14254,14254," The speaker and the listener will go to the gym together.
"," The speaker apologises to the listener that he is occupied with a job.
",0.0
14255,14255," The speaker and the listener will go to the gym together.
"," The speaker apologises to the listener that he is occupied with a job.
",0.0
14256,14256," The listener is concerned about the speaker's health.
"," The listener was surprised by the hard work of the speaker.
",0.0
14257,14257," The listener asked the speaker if beth had reached the restaurant on time.
"," The speaker knows that the listener was not punctual at all.
",0.0
14258,14258," The speaker informed the listener that beth had not reached the restaurant on time.
"," The listener suggests the speaker should call her.
",0.0
14259,14259," The speaker asked the listener to remind beth to be there on time.
"," The listener suggests the speaker should call her.
",0.0
14260,14260," Beth is on her way to the restaurant.
"," The speaker was busy with his work.
",0.0
14261,14261," The speaker informed the listener that beth was on her way to the restaurant.
"," The speaker calls beth to know her recent location.
",0.04166666666666667
